date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:42:32	330068/330068	---M--	200	added ('OK')	image/png	etag:%2266f025d9-50954%22	https://nathanserror.com/portfolio/img/icons%20langages/PYHTON.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20langages/PYHTON.png	(from https://nathanserror.com/)
21:42:32	106008/106008	---M--	200	added ('OK')	image/png	etag:%2266f025d8-19e18%22	https://nathanserror.com/portfolio/img/icons%20logiciel/cisco-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20logiciel/cisco-icon.png	(from https://nathanserror.com/)
21:42:33	11973/11973	---M--	200	added ('OK')	image/png	etag:%2266f025d8-2ec5%22	https://nathanserror.com/portfolio/img/icons%20logiciel/ccna-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20logiciel/ccna-icon.png	(from https://nathanserror.com/)
21:42:33	116117/116117	---M--	200	added ('OK')	image/png	etag:%2266f025d8-1c595%22	https://nathanserror.com/portfolio/img/icons%20logiciel/azure-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20logiciel/azure-icon.png	(from https://nathanserror.com/)
21:42:33	9757/9757	---M--	200	added ('OK')	image/png	etag:%2266f025d9-261d%22	https://nathanserror.com/portfolio/img/icons%20logiciel/vmware-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20logiciel/vmware-icon.png	(from https://nathanserror.com/)
21:42:33	231451/231451	---M--	200	added ('OK')	image/png	etag:%2266f025d9-3881b%22	https://nathanserror.com/portfolio/img/icons%20logiciel/oracleVM-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20logiciel/oracleVM-icon.png	(from https://nathanserror.com/)
21:42:34	52634/52634	---M--	200	added ('OK')	image/png	etag:%2266f025d9-cd9a%22	https://nathanserror.com/portfolio/img/icons%20logiciel/mobaxterm-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20logiciel/mobaxterm-icon.png	(from https://nathanserror.com/)
21:42:34	104560/104560	---M--	200	added ('OK')	image/png	etag:%2266f025d8-19870%22	https://nathanserror.com/portfolio/img/icons%20logiciel/putty-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20logiciel/putty-icon.png	(from https://nathanserror.com/)
21:42:34	45982/45982	---M--	200	added ('OK')	image/png	etag:%2266f025d9-b39e%22	https://nathanserror.com/portfolio/img/icons%20logiciel/PacketTracer-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20logiciel/PacketTracer-icon.png	(from https://nathanserror.com/)
21:42:34	60995/60995	---M--	200	added ('OK')	image/png	etag:%2266f025d8-ee43%22	https://nathanserror.com/portfolio/img/icons%20logiciel/PhpStorm-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20logiciel/PhpStorm-icon.png	(from https://nathanserror.com/)
21:42:34	18998/18998	---M--	200	added ('OK')	image/png	etag:%2266f025d9-4a36%22	https://nathanserror.com/portfolio/img/icons%20logiciel/intellij-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20logiciel/intellij-icon.png	(from https://nathanserror.com/)
21:42:35	13176/13176	---M--	200	added ('OK')	image/png	etag:%2266f025d9-3378%22	https://nathanserror.com/portfolio/img/icons%20logiciel/github-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20logiciel/github-icon.png	(from https://nathanserror.com/)
21:42:35	7223/7223	---M--	200	added ('OK')	image/png	etag:%2266f025d9-1c37%22	https://nathanserror.com/portfolio/img/icons%20logiciel/gitbash-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20logiciel/gitbash-icon.png	(from https://nathanserror.com/)
21:42:35	30650/30650	---M--	200	added ('OK')	image/png	etag:%2266f025d9-77ba%22	https://nathanserror.com/portfolio/img/icons%20logiciel/mysql-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20logiciel/mysql-icon.png	(from https://nathanserror.com/)
21:42:35	16278/16278	---M--	200	added ('OK')	image/png	etag:%2266f025d9-3f96%22	https://nathanserror.com/portfolio/img/icons%20logiciel/xampp-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20logiciel/xampp-icon.png	(from https://nathanserror.com/)
21:42:36	188078/188078	---M--	200	added ('OK')	image/png	etag:%2266f025d9-2deae%22	https://nathanserror.com/portfolio/docs/documentations-img/debian.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/docs/documentations-img/debian.png	(from https://nathanserror.com/)
21:42:37	50199/50199	---M--	200	added ('OK')	image/png	etag:%2266f025d9-c417%22	https://nathanserror.com/portfolio/docs/documentations-img/SSH.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/docs/documentations-img/SSH.png	(from https://nathanserror.com/)
21:42:39	70247/70247	---M--	200	added ('OK')	image/png	etag:%2266f025d9-11267%22	https://nathanserror.com/portfolio/docs/documentations-img/GLPI.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/docs/documentations-img/GLPI.png	(from https://nathanserror.com/)
21:42:41	1904575/1904575	---M--	200	added ('OK')	application/pdf	etag:%2266f025d9-1d0fbf%22	https://nathanserror.com/portfolio/docs/documentations-pdf/Documentation-Installation%20et%20Configuration%20SSH%20sur%20Debian.pdf	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/docs/documentations-pdf/Documentation-Installation%20et%20Configuration%20SSH%20sur%20Debian.pdf	(from https://nathanserror.com/)
21:42:41	633425/633425	---M--	200	added ('OK')	image/png	etag:%2266f025d9-9aa51%22	https://nathanserror.com/portfolio/docs/documentations-img/win-server.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/docs/documentations-img/win-server.png	(from https://nathanserror.com/)
21:42:42	59866/59866	---M--	200	added ('OK')	image/png	etag:%2266f025d9-e9da%22	https://nathanserror.com/portfolio/docs/documentations-img/ADDS.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/docs/documentations-img/ADDS.png	(from https://nathanserror.com/)
21:42:52	8829603/8829603	---M--	200	added ('OK')	application/pdf	etag:%2266f025d9-86baa3%22	https://nathanserror.com/portfolio/docs/documentations-pdf/Documentation-Installation%20Debian%2012.1.0.pdf	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/docs/documentations-pdf/Documentation-Installation%20Debian%2012.1.0.pdf	(from https://nathanserror.com/)
21:42:53	3355389/3355389	---M--	200	added ('OK')	application/pdf	etag:%2266f025d9-3332fd%22	https://nathanserror.com/portfolio/docs/documentations-pdf/Documentation-Installation%20Active%20Directory%20(AD%20DS)%20Windows%20Server%202022.pdf	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/docs/documentations-pdf/Documentation-Installation%20Active%20Directory%20(AD%20DS)%20Windows%20Server%202022.pdf	(from https://nathanserror.com/)
21:42:53	3601593/3601593	---M--	200	added ('OK')	application/pdf	etag:%2266f025d9-36f4b9%22	https://nathanserror.com/portfolio/docs/documentations-pdf/Documentation-Installation%20Windows%20Server%202022.pdf	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/docs/documentations-pdf/Documentation-Installation%20Windows%20Server%202022.pdf	(from https://nathanserror.com/)
21:42:53	71888/71888	---M--	200	added ('OK')	image/png	etag:%2266f025d9-118d0%22	https://nathanserror.com/portfolio/docs/documentations-img/LDAP.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/docs/documentations-img/LDAP.png	(from https://nathanserror.com/)
21:42:55	94687/94687	---M--	200	added ('OK')	image/png	etag:%2266f025d9-171df%22	https://nathanserror.com/portfolio/docs/documentations-img/GPO.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/docs/documentations-img/GPO.png	(from https://nathanserror.com/)
21:42:55	5138696/5138696	---M--	200	added ('OK')	application/pdf	etag:%2266f025d9-4e6908%22	https://nathanserror.com/portfolio/docs/documentations-pdf/Documentation-Installation%20GLPI%20sur%20Debian.pdf	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/docs/documentations-pdf/Documentation-Installation%20GLPI%20sur%20Debian.pdf	(from https://nathanserror.com/)
21:42:55	127496/127496	---M--	200	added ('OK')	image/jpeg	etag:%2266f025d9-1f208%22	https://nathanserror.com/portfolio/docs/documentations-img/cisco_vlan.jpg	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/docs/documentations-img/cisco_vlan.jpg	(from https://nathanserror.com/)
21:42:58	135221/135221	---M--	200	added ('OK')	image/jpeg	etag:%2266f025d9-21035%22	https://nathanserror.com/portfolio/docs/documentations-img/cisco_intervlan.jpg	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/docs/documentations-img/cisco_intervlan.jpg	(from https://nathanserror.com/)
21:42:58	3489870/3489870	---M--	200	added ('OK')	application/pdf	etag:%2266f025d9-35404e%22	https://nathanserror.com/portfolio/docs/documentations-pdf/Documentation-Configuration%20Liaison%20LDAP%20GLPI%20et%20AD%20DS.pdf	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/docs/documentations-pdf/Documentation-Configuration%20Liaison%20LDAP%20GLPI%20et%20AD%20DS.pdf	(from https://nathanserror.com/)
21:42:58	681732/681732	---M--	200	added ('OK')	application/pdf	etag:%2266f025d9-a6704%22	https://nathanserror.com/portfolio/docs/documentations-pdf/Doc_cisco_vlan.pdf	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/docs/documentations-pdf/Doc_cisco_vlan.pdf	(from https://nathanserror.com/)
21:42:59	127085/127085	---M--	200	added ('OK')	image/jpeg	etag:%2266f025d9-1f06d%22	https://nathanserror.com/portfolio/docs/documentations-img/cisco_vtp.jpg	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/docs/documentations-img/cisco_vtp.jpg	(from https://nathanserror.com/)
21:43:02	912050/912050	---M--	200	added ('OK')	application/pdf	etag:%2266f025d9-deab2%22	https://nathanserror.com/portfolio/docs/documentations-pdf/Doc_cisco_intervlan.pdf	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/docs/documentations-pdf/Doc_cisco_intervlan.pdf	(from https://nathanserror.com/)
21:43:02	1298705/1298705	---M--	200	added ('OK')	image/png	etag:%2266f025d9-13d111%22	https://nathanserror.com/projets/img/portfolio.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/img/portfolio.png	(from https://nathanserror.com/)
21:43:03	12838/12838	---M-Z	200	added ('OK')	text/html	etag:W/%2266f025d9-3226%22	https://nathanserror.com/projets/projet-portfolio.html	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/projet-portfolio.html	(from https://nathanserror.com/)
21:43:03	215029/215029	---M--	200	added ('OK')	image/png	etag:%2266f025d9-347f5%22	https://nathanserror.com/projets/img/smartcity.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/img/smartcity.png	(from https://nathanserror.com/)
21:43:03	15520/15520	---M-Z	200	added ('OK')	text/html	etag:W/%2266f025d9-3ca0%22	https://nathanserror.com/projets/projet-smartcity.html	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/projet-smartcity.html	(from https://nathanserror.com/)
21:43:03	1929261/1929261	---M--	200	added ('OK')	application/pdf	etag:%2266f025d9-1d702d%22	https://nathanserror.com/portfolio/docs/documentations-pdf/Doc_cisco_vtp.pdf	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/docs/documentations-pdf/Doc_cisco_vtp.pdf	(from https://nathanserror.com/)
21:43:04	105661/105661	---M--	200	added ('OK')	image/png	etag:%2266f025d9-19cbd%22	https://nathanserror.com/projets/img/helport.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/img/helport.png	(from https://nathanserror.com/)
21:43:04	14965/14965	---M-Z	200	added ('OK')	text/html	etag:W/%2266f025d9-3a75%22	https://nathanserror.com/projets/projet-HelpORT.html	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/projet-HelpORT.html	(from https://nathanserror.com/)
21:43:04	9636444/9636444	---M--	200	added ('OK')	application/pdf	etag:%2266f025d9-930a5c%22	https://nathanserror.com/portfolio/docs/documentations-pdf/Documentation-Configuration%20par%20GPO%20de%20l'Agent-GLPI.pdf	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/docs/documentations-pdf/Documentation-Configuration%20par%20GPO%20de%20l'Agent-GLPI.pdf	(from https://nathanserror.com/)
21:43:05	354033/354033	---M--	200	added ('OK')	image/png	etag:%2266f025d9-566f1%22	https://nathanserror.com/portfolio/img/bts%20sio/slam-img.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/bts%20sio/slam-img.png	(from https://nathanserror.com/)
21:43:05	5409/5409	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266f025d9-1521%22	https://nathanserror.com/assets/vendor/purecounter/purecounter_vanilla.js	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/assets/vendor/purecounter/purecounter_vanilla.js	(from https://nathanserror.com/)
21:43:05	1852289/1852289	---M--	200	added ('OK')	image/png	etag:%2266f025d9-1c4381%22	https://nathanserror.com/portfolio/img/bts%20sio/sisr-img.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/bts%20sio/sisr-img.png	(from https://nathanserror.com/)
21:43:05	13800/13800	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266f025d9-35e8%22	https://nathanserror.com/assets/vendor/aos/aos.js	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/assets/vendor/aos/aos.js	(from https://nathanserror.com/)
21:43:05	80421/80421	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266f025d8-13a25%22	https://nathanserror.com/assets/vendor/bootstrap/js/bootstrap.bundle.min.js	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/assets/vendor/bootstrap/js/bootstrap.bundle.min.js	(from https://nathanserror.com/)
21:43:06	55880/55880	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266f025d9-da48%22	https://nathanserror.com/assets/vendor/glightbox/js/glightbox.min.js	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/assets/vendor/glightbox/js/glightbox.min.js	(from https://nathanserror.com/)
21:43:06	35445/35445	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266f025d9-8a75%22	https://nathanserror.com/assets/vendor/isotope-layout/isotope.pkgd.min.js	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/assets/vendor/isotope-layout/isotope.pkgd.min.js	(from https://nathanserror.com/)
21:43:06	143706/143706	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266f025d9-2315a%22	https://nathanserror.com/assets/vendor/swiper/swiper-bundle.min.js	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/assets/vendor/swiper/swiper-bundle.min.js	(from https://nathanserror.com/)
21:43:06	9843/9843	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266f025d9-2673%22	https://nathanserror.com/assets/vendor/typed.js/typed.umd.js	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/assets/vendor/typed.js/typed.umd.js	(from https://nathanserror.com/)
21:43:07	21112/21112	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266f025d9-5278%22	https://nathanserror.com/assets/vendor/waypoints/noframework.waypoints.js	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/assets/vendor/waypoints/noframework.waypoints.js	(from https://nathanserror.com/)
21:43:07	2649/2649	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266f025d9-a59%22	https://nathanserror.com/assets/vendor/php-email-form/validate.js	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/assets/vendor/php-email-form/validate.js	(from https://nathanserror.com/)
21:43:07	1168/1168	---M--	200	added ('OK')	font/woff2	etag:%2266f025d9-490%22	https://nathanserror.com/icofont/fonts/icofont.woff2	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/icofont/fonts/icofont.woff2	(from https://nathanserror.com/icofont/icofont.min.css)
21:43:08	1572/1572	---M--	200	added ('OK')	font/woff	etag:%2266f025d9-624%22	https://nathanserror.com/icofont/fonts/icofont.woff	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/icofont/fonts/icofont.woff	(from https://nathanserror.com/icofont/icofont.min.css)
21:43:08	121340/121340	---M--	200	added ('OK')	font/woff2	etag:%2266f025d9-1d9fc%22	https://nathanserror.com/assets/vendor/bootstrap-icons/fonts/bootstrap-icons.woff2?1fa40e8900654d2863d011707b9fb6f2	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/assets/vendor/bootstrap-icons/fonts/bootstrap-iconse52a.woff2	(from https://nathanserror.com/assets/vendor/bootstrap-icons/bootstrap-icons.css)
21:43:09	164360/164360	---M--	200	added ('OK')	font/woff	etag:%2266f025d9-28208%22	https://nathanserror.com/assets/vendor/bootstrap-icons/fonts/bootstrap-icons.woff?1fa40e8900654d2863d011707b9fb6f2	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/assets/vendor/bootstrap-icons/fonts/bootstrap-iconse52a.woff	(from https://nathanserror.com/assets/vendor/bootstrap-icons/bootstrap-icons.css)
21:43:09	405670/405670	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2266f025d8-630a6%22	https://nathanserror.com/assets/vendor/boxicons/fonts/boxicons.eot	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/assets/vendor/boxicons/fonts/boxicons.eot	(from https://nathanserror.com/assets/vendor/boxicons/css/boxicons.min.css)
21:43:09	115680/115680	---M--	200	added ('OK')	font/woff2	etag:%2266f025d9-1c3e0%22	https://nathanserror.com/assets/vendor/boxicons/fonts/boxicons.woff2	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/assets/vendor/boxicons/fonts/boxicons.woff2	(from https://nathanserror.com/assets/vendor/boxicons/css/boxicons.min.css)
21:43:09	321020/321020	---M--	200	added ('OK')	font/woff	etag:%2266f025d9-4e5fc%22	https://nathanserror.com/assets/vendor/boxicons/fonts/boxicons.woff	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/assets/vendor/boxicons/fonts/boxicons.woff	(from https://nathanserror.com/assets/vendor/boxicons/css/boxicons.min.css)
21:43:09	320944/320944	---M-Z	200	added ('OK')	font/ttf	etag:W/%2266f025d9-4e5b0%22	https://nathanserror.com/assets/vendor/boxicons/fonts/boxicons.ttf	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/assets/vendor/boxicons/fonts/boxicons.ttf	(from https://nathanserror.com/assets/vendor/boxicons/css/boxicons.min.css)
21:43:10	1242122/1242122	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2266f025d9-12f40a%22	https://nathanserror.com/assets/vendor/boxicons/fonts/boxicons.svg?	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/assets/vendor/boxicons/fonts/boxiconsd41d.svg	(from https://nathanserror.com/assets/vendor/boxicons/css/boxicons.min.css)
21:43:10	3486/3486	---M-Z	200	added ('OK')	text/css	etag:W/%2266f025d9-d9e%22	https://nathanserror.com/portfolio/css/login.css	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/css/login.css	(from https://nathanserror.com/login.html)
21:43:10	2231/2231	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266f025d9-8b7%22	https://nathanserror.com/portfolio/js/login.js	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/js/login.js	(from https://nathanserror.com/login.html)
21:43:11	429/429	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2266f025d9-1ad%22	https://nathanserror.com/portfolio/img/logo/person-fill-lock.svg	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/logo/person-fill-lock.svg	(from https://nathanserror.com/login.html)
21:43:11	2199/2199	---M-Z	200	added ('OK')	text/css	etag:%225eb03f2b-897%22	https://cdnjs.cloudflare.com/ajax/libs/normalize/5.0.0/normalize.min.css	C:/Users/nabil/OneDrive/Desktop/original/jeudi/cdnjs.cloudflare.com/ajax/libs/normalize/5.0.0/normalize.min.css	(from https://nathanserror.com/projets/epreuve-E4.html)
21:43:11	2900/2900	---M-Z	200	added ('OK')	text/css	etag:W/%2266f025d9-b54%22	https://nathanserror.com/stage/css/stage.css	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/stage/css/stage.css	(from https://nathanserror.com/projets/epreuve-E4.html)
21:43:12	2218/2218	---M-Z	200	added ('OK')	text/css	etag:W/%2266f025d9-8aa%22	https://nathanserror.com/stage/css/btn-mission.css	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/stage/css/btn-mission.css	(from https://nathanserror.com/projets/epreuve-E4.html)
21:43:12	407004/407004	---M--	200	added ('OK')	image/png	etag:%2266f025d9-635dc%22	https://nathanserror.com/projets/img/E4.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/img/E4.png	(from https://nathanserror.com/projets/epreuve-E4.html)
21:43:12	5445/5445	---M-Z	200	added ('OK')	text/css	etag:W/%2266f025d9-1545%22	https://nathanserror.com/stage/css/btn-download.css	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/stage/css/btn-download.css	(from https://nathanserror.com/projets/epreuve-E4.html)
21:43:12	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://nathanserror.com/portfolio/docs/Tableau%20de%20synthe%cc%80se%20Nathan%20SERROR%20-%20Epreuve%20E4%20-%20BTS%20SIO%202024.pdf	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/docs/Tableau%20de%20synthe%cc%80se%20Nathan%20SERROR%20-%20Epreuve%20E4%20-%20BTS%20SIO%202024.pdf	(from https://nathanserror.com/projets/epreuve-E4.html)
21:43:13	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://nathanserror.com/projets/css/btn-download.css	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/css/btn-download.css	(from https://nathanserror.com/projets/epreuve-E4.html)
21:43:14	2583/2583	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266f025d9-a17%22	https://nathanserror.com/stage/js/btn-download.js	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/stage/js/btn-download.js	(from https://nathanserror.com/projets/epreuve-E4.html)
21:43:14	72421/72421	---M--	200	added ('OK')	application/javascript	etag:%225dc2fd60cdcfdd8bdb5fe106c9de4b1d%22	https://s3-us-west-2.amazonaws.com/s.cdpn.io/16327/gsap-latest-beta.min.js	C:/Users/nabil/OneDrive/Desktop/original/jeudi/s3-us-west-2.amazonaws.com/s.cdpn.io/16327/gsap-latest-beta.min.js	(from https://nathanserror.com/projets/epreuve-E4.html)
21:43:14	477805/477805	---M--	200	added ('OK')	image/png	etag:%2266f025d9-74a6d%22	https://nathanserror.com/projets/img/E5.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/projets/img/E5.png	(from https://nathanserror.com/projets/epreuve-E5.html)
21:43:14	5254/5254	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	etag:W/%2264d39a40-24a3%22	https://nathanserror.com/portfolio/docs/...	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/docs/	(from https://nathanserror.com/projets/epreuve-E5.html)
21:43:15	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://nathanserror.com/stage/epreuve-E4.html	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/stage/epreuve-E4.html	(from https://nathanserror.com/stage/stage.html)
21:43:15	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264c00bd1-24a3%22	https://nathanserror.com/stage/epreuve-E5.html	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/stage/epreuve-E5.html	(from https://nathanserror.com/stage/stage.html)
21:43:16	1756939/1756939	---M--	200	added ('OK')	image/png	etag:%2266f025d9-1acf0b%22	https://nathanserror.com/portfolio/img/foliateam/foliateam1.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/foliateam/foliateam1.png	(from https://nathanserror.com/stage/stage.html)
21:43:17	2337/2337	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266f025d9-921%22	https://nathanserror.com/stage/js/stage.js	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/stage/js/stage.js	(from https://nathanserror.com/stage/stage.html)
21:43:17	503539/503539	---M--	200	added ('OK')	image/png	etag:%2266f025d9-7aef3%22	https://nathanserror.com/portfolio/img/foliateam/foliateam3.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/foliateam/foliateam3.png	(from https://nathanserror.com/stage/stage.html)
21:43:17	13706/13706	---M-Z	200	added ('OK')	application/javascript	etag:W/%2266f025d9-358a%22	https://nathanserror.com/stage/js/menu-deroulant.js	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/stage/js/menu-deroulant.js	(from https://nathanserror.com/stage/stage.html)
21:43:17	289051/289051	---M--	200	added ('OK')	image/png	etag:%2266f025d9-4691b%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/stormshield.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20app%20stage/stormshield.png	(from https://nathanserror.com/stage/stage.html)
21:43:18	23402/23402	---M--	200	added ('OK')	image/png	etag:%2266f025d9-5b6a%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/fortinet-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20app%20stage/fortinet-icon.png	(from https://nathanserror.com/stage/stage.html)
21:43:18	26155/26155	---M--	200	added ('OK')	image/png	etag:%2266f025d9-662b%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/wireshark-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20app%20stage/wireshark-icon.png	(from https://nathanserror.com/stage/stage.html)
21:43:18	69312/69312	---M--	200	added ('OK')	image/png	etag:%2266f025d9-10ec0%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/alcatel-icon.png	C:/Users/nabil/OneDrive/Desktop/original/jeudi/nathanserror.com/portfolio/img/icons%20app%20stage/alcatel-icon.png	(from https://nathanserror.com/stage/stage.html)
